credit_score,annual_income,loan_amount,loan_term_months,employment_status,property_ownership,debt_to_income_ratio,num_dependents,monthly_income,estimated_monthly_payment,total_dti,loan_eligibility
592,87332,19670,24,Employed,Mortgage,0.0731702618624059,3,7277.67,889.62,0.1954,0
530,44529,22320,60,Retired,Rent,0.4766943466393542,0,3710.75,452.57,0.5987,0
590,81846,11690,36,Retired,Mortgage,0.5975120633488447,4,6820.5,366.32,0.6512,0
739,34365,28367,24,Employed,Mortgage,0.0494261485629745,0,2863.75,1282.96,0.4974,0
487,130476,21659,84,Employed,Rent,0.1073941725987754,4,10873.0,337.58,0.1384,0
528,26530,26400,36,Employed,Rent,0.5168893339540644,4,2210.83,827.28,0.8911,0
741,122260,19960,12,Employed,Own,0.299111211931469,5,10188.33,1736.29,0.4695,1
792,127606,29349,12,Employed,Rent,0.3870625324709703,4,10633.83,2553.02,0.6271,0
615,48857,8900,36,Employed,Rent,0.5148305911437934,0,4071.42,278.89,0.5833,0
351,106656,42888,84,Employed,Own,0.0569212386280729,0,8888.0,668.46,0.1321,0
434,188265,44347,12,Employed,Mortgage,0.1523299478473133,0,15688.75,3857.68,0.3982,0
792,54357,4002,24,Employed,Mortgage,0.0113909392962173,3,4529.75,181.0,0.0513,1
342,78127,45073,120,Employed,Rent,0.2773492535997654,3,6510.58,546.86,0.3613,0
346,169823,45089,84,Employed,Mortgage,0.4032759818393353,1,14151.92,702.77,0.4529,0
533,105488,36569,24,Self-employed,Own,0.163296216530442,2,8790.67,1653.92,0.3514,0
490,27788,46423,60,Employed,Mortgage,0.2380564173431249,4,2315.67,941.29,0.6445,0
331,177684,1408,120,Self-employed,Rent,0.1909621748243955,5,14807.0,17.08,0.1921,0
622,45768,3214,24,Employed,Own,0.3052175821366356,1,3814.0,145.36,0.3433,0
408,84728,49876,60,Employed,Mortgage,0.4468820585019297,2,7060.67,1011.31,0.5901,0
772,74330,11855,60,Unemployed,Rent,0.0037795735318533,5,6194.17,240.38,0.0426,1
606,43881,38801,84,Self-employed,Rent,0.0671354995705401,3,3656.75,604.76,0.2325,0
527,93048,24335,84,Self-employed,Mortgage,0.3665210060632344,0,7754.0,379.29,0.4154,0
806,121835,9126,120,Self-employed,Mortgage,0.5567291176616278,1,10152.92,110.72,0.5676,1
448,134129,33655,36,Employed,Mortgage,0.2538373876670141,4,11177.42,1054.63,0.3482,0
807,35622,43081,84,Retired,Own,0.4085474824407514,5,2968.5,671.47,0.6347,0
639,37758,23732,12,Employed,Mortgage,0.0772942421865088,2,3146.5,2064.41,0.7334,0
388,130258,33422,84,Employed,Own,0.323864255097648,0,10854.83,520.92,0.3719,0
557,198723,5463,120,Employed,Own,0.3702546309160052,2,16560.25,66.28,0.3743,0
356,160775,49371,84,Unemployed,Rent,0.0778369331098453,1,13397.92,769.51,0.1353,0
739,23368,29592,12,Employed,Mortgage,0.396889183985584,0,1947.33,2574.16,1.7188,0
469,69317,48690,60,Self-employed,Own,0.2433581226711962,4,5776.42,987.26,0.4143,0
338,40746,22354,84,Employed,Rent,0.1643445496957942,2,3395.5,348.41,0.267,0
526,81162,45535,120,Unemployed,Own,0.2427417179552155,2,6763.5,552.47,0.3244,0
634,60238,19820,84,Employed,Mortgage,0.0499912810971643,4,5019.83,308.92,0.1115,0
811,72493,41464,60,Employed,Rent,0.223348601889894,1,6041.08,840.74,0.3625,1
472,157105,3829,12,Employed,Mortgage,0.4437582223361627,2,13092.08,333.08,0.4692,0
684,75576,4745,120,Self-employed,Own,0.2921947893330741,5,6298.0,57.57,0.3013,1
317,129815,24283,84,Employed,Mortgage,0.0333070049415536,4,10817.92,378.48,0.0683,0
718,119321,14308,12,Unemployed,Rent,0.1416062961017456,3,9943.42,1244.63,0.2668,1
652,92949,43243,24,Employed,Own,0.2904472564704459,5,7745.75,1955.76,0.5429,1
670,35201,20999,120,Self-employed,Rent,0.3080645474009212,4,2933.42,254.78,0.3949,0
495,173008,30280,24,Employed,Mortgage,0.1878076875774176,5,14417.33,1369.48,0.2828,0
316,92568,38068,24,Self-employed,Rent,0.31674013422395,5,7714.0,1721.71,0.5399,0
336,133850,43522,36,Unemployed,Own,0.0628476638456959,2,11154.17,1363.82,0.1851,0
363,187968,35160,84,Unemployed,Own,0.5236548362307077,0,15664.0,548.01,0.5586,0
312,127075,35133,24,Retired,Rent,0.4334658983238006,1,10589.58,1588.97,0.5835,0
724,55182,36380,84,Employed,Rent,0.3996067530575296,4,4598.5,567.03,0.5229,1
607,109311,8643,36,Employed,Rent,0.5651654471741625,2,9109.25,270.84,0.5949,0
684,166997,14168,120,Unemployed,Mortgage,0.2624863441747652,2,13916.42,171.9,0.2748,1
643,197870,15465,60,Self-employed,Own,0.0681007392324619,1,16489.17,313.57,0.0871,0
335,30390,3845,120,Retired,Own,0.0451129525602603,2,2532.5,46.65,0.0635,0
565,104055,22082,36,Retired,Mortgage,0.3722858927819323,1,8671.25,691.97,0.4521,0
414,118877,33745,24,Employed,Rent,0.0328706804868649,1,9906.42,1526.19,0.1869,0
302,145677,43801,12,Employed,Rent,0.4234395061276024,2,12139.75,3810.18,0.7373,0
549,55896,12947,24,Employed,Mortgage,0.4239079586095431,0,4658.0,585.56,0.5496,0
828,176794,20534,120,Employed,Rent,0.2329717098587771,4,14732.83,249.13,0.2499,1
389,30637,27450,120,Unemployed,Mortgage,0.2994974957458664,5,2553.08,333.04,0.4299,0
333,23532,16193,36,Unemployed,Rent,0.1817449210837081,1,1961.0,507.43,0.4405,0
474,81296,16390,24,Self-employed,Own,0.1125323232548921,4,6774.67,741.28,0.222,0
753,103353,40301,24,Employed,Rent,0.432746637775966,4,8612.75,1822.71,0.6444,0
568,158687,47515,24,Employed,Mortgage,0.3451700535873154,2,13223.92,2148.97,0.5077,0
643,59863,20723,24,Employed,Mortgage,0.4757282874754003,5,4988.58,937.25,0.6636,0
782,64477,48660,60,Employed,Own,0.352875556336371,4,5373.08,986.65,0.5365,1
484,158974,25447,36,Retired,Rent,0.4795648712955369,2,13247.83,797.42,0.5398,0
331,116657,9443,36,Employed,Rent,0.3998836334119808,5,9721.42,295.91,0.4303,0
309,149521,5193,12,Unemployed,Own,0.26217880693184,5,12460.08,451.73,0.2984,0
511,154815,34549,60,Retired,Mortgage,0.3191103248508438,5,12901.25,700.53,0.3734,0
688,124328,18516,24,Employed,Rent,0.2982862354638592,1,10360.67,837.43,0.3791,1
722,104365,32565,120,Employed,Own,0.2385334715263386,0,8697.08,395.1,0.284,1
589,165416,26739,60,Unemployed,Mortgage,0.5281063157855376,0,13784.67,542.17,0.5674,0
676,175893,18185,24,Employed,Own,0.1438518776787882,3,14657.75,822.46,0.2,1
681,112047,41276,36,Employed,Mortgage,0.443256687266072,5,9337.25,1293.44,0.5818,1
567,60249,44351,12,Employed,Rent,0.2610077141075814,3,5020.75,3858.02,1.0294,0
542,39720,28719,36,Employed,Rent,0.2940119110054592,5,3310.0,899.95,0.5659,0
576,116321,31224,12,Employed,Rent,0.2588193464027253,3,9693.42,2716.13,0.539,0
841,121218,40749,60,Employed,Rent,0.1814767823097547,4,10101.5,826.24,0.2633,1
356,54677,23899,60,Employed,Own,0.3458946124111647,1,4556.42,484.59,0.4522,0
568,133408,35516,84,Employed,Own,0.0738098311922395,2,11117.33,553.56,0.1236,0
515,193943,34485,120,Self-employed,Rent,0.4672585486083611,0,16161.92,418.4,0.4931,0
664,135702,44602,120,Retired,Rent,0.3253636355769781,3,11308.5,541.15,0.3732,1
561,135726,43141,24,Retired,Rent,0.5365477604909316,0,11310.5,1951.15,0.7091,0
584,196207,6438,36,Employed,Mortgage,0.4648445892455574,2,16350.58,201.74,0.4772,0
774,190560,2497,24,Employed,Rent,0.1761501209777392,4,15880.0,112.93,0.1833,1
511,30653,40446,120,Unemployed,Rent,0.5234025814055839,5,2554.42,490.72,0.7155,0
717,94526,24171,84,Employed,Mortgage,0.4327981611581096,0,7877.17,376.73,0.4806,1
389,75265,4257,12,Unemployed,Rent,0.1115918280651763,3,6272.08,370.31,0.1706,0
421,146140,33421,120,Self-employed,Own,0.5201209939390291,4,12178.33,405.49,0.5534,0
706,135871,34594,60,Employed,Own,0.1512576929374434,5,11322.58,701.44,0.2132,1
550,92786,17212,24,Employed,Own,0.2439684924670981,5,7732.17,778.45,0.3446,0
472,183530,10068,60,Employed,Mortgage,0.4116828379243461,0,15294.17,204.14,0.425,0
326,130195,34494,84,Retired,Rent,0.4879687086245612,1,10849.58,537.63,0.5375,0
754,78095,41019,60,Employed,Mortgage,0.1914630189291686,2,6507.92,831.72,0.3193,1
349,92763,1653,36,Employed,Rent,0.1944858273501591,4,7730.25,51.8,0.2012,0
434,120525,8776,36,Employed,Rent,0.3558084914212168,2,10043.75,275.01,0.3832,0
430,71745,14743,36,Employed,Rent,0.010069133432246,1,5978.75,461.99,0.0873,0
670,197794,36564,36,Employed,Mortgage,0.3066201321704417,3,16482.83,1145.78,0.3761,1
779,70427,45248,24,Self-employed,Own,0.5973927887684933,1,5868.92,2046.44,0.9461,0
376,62912,2431,60,Employed,Own,0.433232114394979,0,5242.67,49.29,0.4426,0
777,87197,27502,12,Employed,Rent,0.3342622781416342,4,7266.42,2392.36,0.6635,0
476,114524,30425,120,Retired,Rent,0.3208974093218363,1,9543.67,369.14,0.3596,0
490,60771,37264,120,Employed,Rent,0.2292978668239012,1,5064.25,452.12,0.3186,0
568,168457,39454,84,Unemployed,Mortgage,0.1854643031706822,1,14038.08,614.94,0.2293,0
629,72236,42973,36,Unemployed,Mortgage,0.2789260343400739,3,6019.67,1346.62,0.5026,0
848,43685,11702,84,Unemployed,Rent,0.5670669003637773,5,3640.42,182.39,0.6172,0
827,194210,1447,84,Retired,Mortgage,0.4436717202178953,5,16184.17,22.55,0.4451,1
551,98446,32355,12,Retired,Rent,0.0509234153814567,5,8203.83,2814.51,0.394,0
563,121813,12422,84,Employed,Mortgage,0.2640774048138694,3,10151.08,193.61,0.2832,0
595,100948,48936,36,Unemployed,Own,0.5737937456932982,0,8412.33,1533.48,0.7561,0
560,142405,48987,120,Employed,Rent,0.5003437189868968,2,11867.08,594.35,0.5504,0
504,97652,12964,120,Employed,Mortgage,0.0428035302764145,5,8137.67,157.29,0.0621,0
677,168838,30585,60,Employed,Mortgage,0.1798263078185306,2,14069.83,620.15,0.2239,1
427,22896,39084,84,Employed,Own,0.4026047912739595,5,1908.0,609.17,0.7219,0
673,152051,37216,36,Employed,Mortgage,0.2620680555768309,1,12670.92,1166.21,0.3541,1
324,43979,44292,60,Self-employed,Rent,0.259827089278218,5,3664.92,898.08,0.5049,0
692,71194,11470,12,Self-employed,Mortgage,0.1679546516339256,4,5932.83,997.76,0.3361,1
525,119227,42411,36,Self-employed,Rent,0.2917469296034136,2,9935.58,1329.01,0.4255,0
426,89822,30637,60,Retired,Mortgage,0.5039735354744483,4,7485.17,621.21,0.587,0
404,98081,35821,24,Unemployed,Own,0.5134994002257672,5,8173.42,1620.09,0.7117,0
816,58398,27546,12,Employed,Rent,0.4751539503038587,5,4866.5,2396.18,0.9675,0
695,183480,31515,84,Self-employed,Mortgage,0.0795785446144689,0,15290.0,491.2,0.1117,1
784,138700,1925,84,Employed,Rent,0.152269231243376,5,11558.33,30.0,0.1549,1
542,162374,30527,36,Employed,Mortgage,0.4592990547008199,0,13531.17,956.61,0.53,0
546,73926,43375,24,Self-employed,Rent,0.3580429289945067,4,6160.5,1961.73,0.6765,0
730,194913,20070,120,Employed,Mortgage,0.1389989765953897,5,16242.75,243.5,0.154,1
806,150277,15192,84,Unemployed,Mortgage,0.5001623812410709,5,12523.08,236.79,0.5191,1
589,28016,1998,120,Employed,Mortgage,0.3280590144946402,0,2334.67,24.24,0.3384,0
841,127997,19188,60,Self-employed,Rent,0.3918116505653334,1,10666.42,389.06,0.4283,1
839,34644,39807,120,Employed,Own,0.02684283112929,1,2887.0,482.97,0.1941,0
313,74133,28015,24,Retired,Rent,0.563373095437816,5,6177.75,1267.04,0.7685,0
845,50809,31294,36,Employed,Rent,0.1313042187734173,0,4234.08,980.64,0.3629,1
731,142501,4014,24,Self-employed,Rent,0.3318323845465374,4,11875.08,181.54,0.3471,1
746,130898,28009,84,Employed,Own,0.1099611981290559,4,10908.17,436.55,0.15,1
744,69563,14290,12,Employed,Rent,0.4054080631548966,4,5796.92,1243.06,0.6198,0
805,62235,39544,12,Unemployed,Rent,0.1113257961095497,4,5186.25,3439.87,0.7746,0
818,67557,48325,84,Employed,Rent,0.4487947714525832,0,5629.75,753.2,0.5826,1
544,33177,49662,60,Self-employed,Own,0.5861421802042064,0,2764.75,1006.97,0.9504,0
489,124780,25888,60,Employed,Rent,0.4573684962811141,3,10398.33,524.92,0.5078,0
345,48738,21128,24,Employed,Own,0.4831887625772398,3,4061.5,955.56,0.7185,0
539,28195,2741,24,Employed,Rent,0.55312858856509,3,2349.58,123.97,0.6059,0
557,114355,42228,60,Employed,Rent,0.3307958196147835,4,9529.58,856.23,0.4206,0
639,187006,45535,12,Employed,Mortgage,0.1223498016950473,4,15583.83,3961.02,0.3765,0
780,81248,1037,24,Employed,Rent,0.3675966665720876,3,6770.67,46.9,0.3745,1
532,65166,32321,12,Employed,Mortgage,0.2793978944386548,1,5430.5,2811.55,0.7971,0
710,102298,3456,60,Employed,Mortgage,0.5505774884631683,3,8524.83,70.08,0.5588,1
682,158310,28057,12,Employed,Own,0.5367836231438943,0,13192.5,2440.63,0.7218,0
399,62310,37588,84,Employed,Rent,0.1539827303230375,2,5192.5,585.85,0.2668,0
509,180237,40129,36,Employed,Mortgage,0.0064743369323825,4,15019.75,1257.5,0.0902,0
348,88256,21443,36,Retired,Own,0.5162702176227193,1,7354.67,671.95,0.6076,0
567,190443,26527,60,Employed,Rent,0.1741575727681449,3,15870.25,537.87,0.208,0
361,118629,27512,36,Self-employed,Rent,0.1711412894600726,2,9885.75,862.13,0.2584,0
392,43149,19022,36,Employed,Own,0.2643177161979528,5,3595.75,596.08,0.4301,0
530,56677,13467,36,Employed,Own,0.3362676016324079,0,4723.08,422.01,0.4256,0
522,109126,5193,24,Employed,Own,0.5250774213181798,3,9093.83,234.87,0.5509,0
503,86421,40957,24,Employed,Own,0.3667968236191789,4,7201.75,1852.37,0.624,0
337,156980,8084,36,Employed,Rent,0.1843778199124598,4,13081.67,253.32,0.2037,0
425,69862,46950,36,Self-employed,Mortgage,0.5776040659080949,3,5821.83,1471.24,0.8303,0
451,171249,24208,36,Employed,Own,0.2436531040128162,5,14270.75,758.59,0.2968,0
833,43266,20726,24,Employed,Rent,0.1278011637079389,2,3605.5,937.38,0.3878,0
453,60822,2041,36,Retired,Own,0.3682769129022989,3,5068.5,63.96,0.3809,0
630,124380,5131,84,Employed,Rent,0.4172372015234603,3,10365.0,79.97,0.425,0
836,62737,11101,84,Employed,Rent,0.4396213278874831,2,5228.08,173.02,0.4727,1
611,136261,6905,36,Employed,Rent,0.4912020948001822,3,11355.08,216.38,0.5103,0
660,149315,30774,60,Employed,Mortgage,0.190098700566332,0,12442.92,623.99,0.2402,1
585,143424,38889,36,Employed,Rent,0.2757246549016463,3,11952.0,1218.64,0.3777,0
540,74137,41715,24,Unemployed,Own,0.2661748128267613,2,6178.08,1886.66,0.5716,0
659,156514,25513,24,Self-employed,Rent,0.3725232199945198,5,13042.83,1153.88,0.461,1
480,182311,13972,120,Self-employed,Mortgage,0.0804828832512695,5,15192.58,169.52,0.0916,0
840,187699,40791,120,Unemployed,Own,0.301226548029695,2,15641.58,494.91,0.3329,1
845,132809,25664,120,Employed,Mortgage,0.4425198549431135,5,11067.42,311.38,0.4707,1
503,168479,13601,60,Employed,Mortgage,0.0353341014083433,5,14039.92,275.78,0.055,0
622,20111,36213,36,Employed,Rent,0.1771583764156668,5,1675.92,1134.78,0.8543,0
562,173639,16190,36,Employed,Mortgage,0.4141610636462199,4,14469.92,507.34,0.4492,0
347,73377,49666,84,Employed,Rent,0.1910810382125086,2,6114.75,774.1,0.3177,0
377,175752,6732,120,Retired,Own,0.3405006055628561,4,14646.0,81.68,0.3461,0
502,160756,45087,36,Employed,Mortgage,0.4543418423946405,0,13396.33,1412.86,0.5598,0
597,158199,30390,60,Employed,Mortgage,0.5370269300352565,4,13183.25,616.2,0.5838,0
661,66098,9824,36,Self-employed,Own,0.4377270410837411,5,5508.17,307.85,0.4936,1
598,46826,4141,24,Retired,Own,0.598750034548868,3,3902.17,187.29,0.6467,0
523,68779,22382,60,Employed,Rent,0.5381758610029029,0,5731.58,453.83,0.6174,0
488,108260,26267,60,Self-employed,Mortgage,0.3323313618115894,5,9021.67,532.6,0.3914,0
825,115619,13920,24,Employed,Rent,0.4131933097145596,0,9634.92,629.56,0.4785,1
843,116368,4544,84,Employed,Rent,0.5053825080928772,1,9697.33,70.82,0.5127,1
318,192184,45814,36,Employed,Mortgage,0.5518801894880608,1,16015.33,1435.64,0.6415,0
398,88936,14980,24,Self-employed,Rent,0.4437139459007386,1,7411.33,677.5,0.5351,0
591,78544,23906,36,Employed,Rent,0.3305377141352433,1,6545.33,749.13,0.445,0
344,192541,20109,24,Employed,Own,0.3913071299679566,0,16045.08,909.48,0.448,0
548,57314,29684,24,Employed,Own,0.0944653783932887,4,4776.17,1342.53,0.3756,0
467,148975,5549,12,Self-employed,Mortgage,0.2105944605290032,5,12414.58,482.7,0.2495,0
395,187098,38427,120,Unemployed,Own,0.0814970338074485,3,15591.5,466.23,0.1114,0
818,191061,26230,84,Employed,Rent,0.1092279045191817,0,15921.75,408.83,0.1349,1
449,120101,3532,12,Employed,Own,0.5904258312320886,3,10008.42,307.24,0.6211,0
314,185407,5290,24,Employed,Mortgage,0.3124557876127588,5,15450.58,239.25,0.3279,0
632,173122,24553,60,Employed,Rent,0.0717516845310871,4,14426.83,497.85,0.1063,0
335,109252,7224,12,Employed,Rent,0.1008746757827731,4,9104.33,628.4,0.1699,0
710,40162,7192,36,Self-employed,Mortgage,0.1269443685891994,2,3346.83,225.37,0.1943,0
575,147482,8593,84,Employed,Own,0.5394613697696465,5,12290.17,133.93,0.5504,0
325,51032,35791,60,Employed,Own,0.4612539965864752,2,4252.67,725.71,0.6319,0
693,111021,20489,12,Employed,Rent,0.1191326728200932,3,9251.75,1782.31,0.3118,1
513,136023,23300,84,Employed,Mortgage,0.331845179210697,2,11335.25,363.16,0.3639,0
458,135782,32720,12,Employed,Own,0.544948224504212,2,11315.17,2846.26,0.7965,0
557,177302,28450,24,Employed,Rent,0.081571624309182,5,14775.17,1286.72,0.1687,0
674,101663,37579,12,Unemployed,Mortgage,0.5004444024127543,3,8471.92,3268.94,0.8863,0
798,152497,47420,36,Employed,Mortgage,0.0225844917806652,3,12708.08,1485.97,0.1395,1
591,138073,35846,24,Employed,Mortgage,0.3944622778729292,1,11506.08,1621.22,0.5354,0
665,69198,45296,84,Employed,Own,0.1360314607797883,1,5766.5,705.99,0.2585,1
610,158644,20878,36,Employed,Own,0.0555847995345981,1,13220.33,654.24,0.1051,0
482,151730,47020,12,Employed,Rent,0.1104185897984623,5,12644.17,4090.2,0.4339,0
677,99842,4504,60,Employed,Own,0.3285817126580184,5,8320.17,91.32,0.3396,1
372,164351,32695,84,Self-employed,Rent,0.3011364300802473,4,13695.92,509.59,0.3383,0
800,145562,19913,120,Employed,Own,0.498785866535074,5,12130.17,241.6,0.5187,1
308,79653,10046,24,Retired,Own,0.3584757295141759,1,6637.75,454.35,0.4269,0
423,80118,42171,12,Self-employed,Own,0.1042157401899366,1,6676.5,3668.39,0.6537,0
670,71758,12820,84,Employed,Own,0.5477430674837105,3,5979.83,199.82,0.5812,1
505,168000,17193,36,Unemployed,Mortgage,0.5634327022619672,2,14000.0,538.77,0.6019,0
549,178940,4563,12,Employed,Rent,0.4306622944822355,0,14911.67,396.93,0.4573,0
721,57242,30445,36,Employed,Rent,0.3566074864950324,3,4770.17,954.04,0.5566,1
642,75575,37356,84,Self-employed,Own,0.3132599128230254,2,6297.92,582.24,0.4057,0
708,61695,35752,60,Employed,Mortgage,0.3156159890540164,4,5141.25,724.92,0.4566,1
474,39663,10252,120,Unemployed,Rent,0.3753354657479411,5,3305.25,124.39,0.413,0
603,194477,8751,24,Employed,Rent,0.0620761388244607,3,16206.42,395.78,0.0865,0
839,59093,22043,12,Retired,Own,0.1783098873606254,0,4924.42,1917.49,0.5677,1
571,152577,10608,12,Employed,Rent,0.5060074088331779,5,12714.75,922.77,0.5786,0
581,69119,42438,24,Employed,Own,0.1929579228205557,1,5759.92,1919.36,0.5262,0
796,86964,31701,36,Self-employed,Mortgage,0.2320361620100285,4,7247.0,993.39,0.3691,1
535,42057,47785,84,Retired,Mortgage,0.1996290028599787,0,3504.75,744.79,0.4121,0
709,75468,6307,36,Employed,Rent,0.1045247700653777,0,6289.0,197.64,0.136,1
674,73000,20793,36,Employed,Rent,0.3082632244569853,1,6083.33,651.58,0.4154,1
799,178900,34710,36,Self-employed,Mortgage,0.1877468631496116,3,14908.33,1087.69,0.2607,1
694,104974,43969,60,Employed,Rent,0.3886883788336526,3,8747.83,891.53,0.4906,1
840,98799,10811,60,Retired,Mortgage,0.3939206168491042,5,8233.25,219.21,0.4205,1
738,67530,17932,36,Retired,Own,0.3005159733368738,3,5627.5,561.92,0.4004,1
432,88381,16033,60,Self-employed,Mortgage,0.2883462755207746,0,7365.08,325.09,0.3325,0
735,116459,21880,36,Employed,Mortgage,0.3202362599982273,0,9704.92,685.64,0.3909,1
673,128397,1266,84,Employed,Rent,0.4286371081122611,2,10699.75,19.73,0.4305,1
732,34102,42830,84,Employed,Rent,0.2108896783187238,3,2841.83,667.56,0.4458,0
479,21368,10482,24,Unemployed,Mortgage,0.5271731140835691,5,1780.67,474.07,0.7934,0
332,61316,16897,24,Employed,Own,0.1529721761928156,1,5109.67,764.21,0.3025,0
841,36381,40625,60,Employed,Rent,0.5336137822534104,1,3031.75,823.73,0.8053,0
503,172504,15784,60,Employed,Mortgage,0.3103299899191729,5,14375.33,320.04,0.3326,0
359,85249,23446,60,Employed,Rent,0.1203566688922059,2,7104.08,475.4,0.1873,0
670,87986,11883,36,Unemployed,Own,0.2809435969334467,4,7332.17,372.37,0.3317,1
341,88644,30877,84,Unemployed,Rent,0.0856887133941159,1,7387.0,481.26,0.1508,0
554,188921,45205,36,Employed,Rent,0.2179609171076432,1,15743.42,1416.56,0.3079,0
595,177380,10931,36,Employed,Own,0.3229221081824717,1,14781.67,342.54,0.3461,0
414,32428,5671,60,Employed,Mortgage,0.2845045701713437,0,2702.33,114.99,0.3271,0
703,127545,13784,84,Employed,Rent,0.1649159063035931,5,10628.75,214.84,0.1851,1
332,174508,2365,84,Employed,Mortgage,0.4245613219508094,3,14542.33,36.86,0.4271,0
794,68922,9449,60,Employed,Rent,0.2085921931139338,2,5743.5,191.59,0.2419,1
845,190780,35379,12,Retired,Own,0.218460983388394,4,15898.33,3077.56,0.412,1
615,161641,15636,120,Employed,Rent,0.2863377155865241,3,13470.08,189.71,0.3004,0
846,42917,44093,120,Retired,Own,0.4687827431091381,0,3576.42,534.97,0.6184,0
469,197919,19363,36,Self-employed,Mortgage,0.4646145063603584,5,16493.25,606.77,0.5014,0
592,187812,26329,120,Self-employed,Own,0.427842771393708,1,15651.0,319.44,0.4483,0
464,139998,5323,84,Unemployed,Rent,0.4829147219843865,1,11666.5,82.97,0.49,0
423,120447,7908,36,Employed,Mortgage,0.1782403571194399,2,10037.25,247.81,0.2029,0
809,132787,36884,24,Employed,Mortgage,0.3550158087938047,3,11065.58,1668.16,0.5058,1
654,106655,24231,24,Self-employed,Mortgage,0.1061757691723003,4,8887.92,1095.9,0.2295,1
